t_sec,q_ref_rad,q_meas_rad,dq_meas_rad_s,tau_cmd_nm
1.88025736,-0.20507795151718686,0.20804324683772407,-0.19556414268596461,-0.15422381460666656
1.900231819,-0.2230659756068599,0.20804324683772407,-0.19556414268596461,-0.1410723328590393
1.920311592,-0.24082999866756347,0.15268140296446395,-0.21336650105630678,-0.12767326831817627
1.940866452,-0.25865668949138443,0.09439613259411331,-0.23474678439323735,-0.11315357685089111
1.9605160680000002,-0.2753355676583977,0.027122416575991883,-0.2483603525587931,-0.11934231221675873
1.980263383,-0.29171672743712607,0.027122416575991883,-0.2483603525587931,-0.10139192640781403
2.000506042,-0.30808901675297506,-0.04545710036819231,-0.2606649237853531,-0.08156038820743561
2.02014673,-0.32354585241449474,-0.12060225131280816,-0.26939157004532477,-0.062067724764347076
2.040613811,-0.3391808356772968,-0.12060225131280816,-0.26939157004532477,-0.06618118286132812
2.0600760300000003,-0.35358022995920496,-0.1915673386988976,-0.28379053637427804,-0.04655660316348076
2.081834702,-0.3691143547450192,-0.267471707868131,-0.27811821630529643,-0.025134941563010216
2.100564226,-0.3819895278976424,-0.3498599752085233,-0.27052603405912107,-0.0032751921098679304
2.119994988,-0.39484331171566417,-0.3498599752085233,-0.27052603405912107,-0.006375513970851898
2.1399542780000003,-0.40749504154173405,-0.4181896154241013,-0.26389378290154264,0.01291902456432581
2.160426063,-0.41987224007065166,-0.484180514442007,-0.2488839513343914,0.03126504272222519
2.1807784530000003,-0.4315574896458866,-0.5449616056427095,-0.22383847656827277,0.04679008573293686
2.200256512,-0.4421461302651176,-0.5449616056427095,-0.22383847656827277,0.0437205545604229
2.220049141,-0.4522951275334818,-0.5971120436923001,-0.19277161588277367,0.0577063150703907
2.240104305,-0.4619365137103352,-0.6433632688701498,-0.1673770752662562,0.06988480687141418
2.2599937370000003,-0.4708462466794593,-0.6794479511551325,-0.13683381335635542,0.07856303453445435
2.280095303,-0.47917850730894446,-0.710392638792992,-0.09224065096790031,0.08501022309064865
2.3003730030000002,-0.4868866905138133,-0.710392638792992,-0.09224065096790031,0.08258529007434845
2.3198997990000003,-0.49363722737442023,-0.7283608034422736,-0.03665191429188092,0.08517507463693619
2.340565158,-0.500052769352936,-0.731624569143503,0.002181661564992912,0.08325524628162384
2.3600313130000004,-0.5054021646078382,-0.731624569143503,0.002181661564992912,0.08101113140583038
2.380414424,-0.5102741131128604,-0.7308217176875855,0.00471238898038469,0.07881204038858414
